cond_a,seed_a,cond_b,seed_b,acc_a,acc_b,acc_diff,fr_rd,cka,weight_l2
clean,1,clean,6,0.8920000195503235,0.8859999775886536,0.006000041961669922,0.12039567530155182,0.9375174641609192,21.67715835571289
clean,1,clean,7,0.8920000195503235,0.8920000195503235,0.0,0.11315981298685074,0.9509627819061279,21.719249725341797
clean,1,clean,8,0.8920000195503235,0.8939999938011169,0.001999974250793457,0.12693530321121216,0.9463244080543518,21.872573852539062
clean,1,clean,9,0.8920000195503235,0.8920000195503235,0.0,0.12495210021734238,0.9522289633750916,21.71934700012207
clean,1,noisy_30,0,0.8920000195503235,0.7099999785423279,0.1820000410079956,0.9479329586029053,0.38209110498428345,26.02067756652832
clean,1,noisy_30,1,0.8920000195503235,0.6800000071525574,0.2120000123977661,1.0283757448196411,0.4690341055393219,16.608999252319336
clean,1,noisy_30,2,0.8920000195503235,0.7139999866485596,0.17800003290176392,0.9199767112731934,0.4023948609828949,26.074371337890625
clean,1,noisy_30,3,0.8920000195503235,0.7400000095367432,0.15200001001358032,0.8760325908660889,0.39997681975364685,26.280685424804688
clean,1,noisy_30,4,0.8920000195503235,0.656000018119812,0.23600000143051147,1.1067776679992676,0.42413365840911865,26.1361141204834
clean,1,noisy_30,5,0.8920000195503235,0.6919999718666077,0.20000004768371582,1.0178025960922241,0.36521971225738525,26.010408401489258
clean,1,noisy_30,6,0.8920000195503235,0.7200000286102295,0.171999990940094,0.9389153718948364,0.40015682578086853,26.124242782592773
clean,1,noisy_30,7,0.8920000195503235,0.6940000057220459,0.1980000138282776,1.0062419176101685,0.3782773017883301,26.342914581298828
clean,1,noisy_30,8,0.8920000195503235,0.6779999732971191,0.21400004625320435,0.9900603890419006,0.41998594999313354,26.27817153930664
clean,1,noisy_30,9,0.8920000195503235,0.6660000085830688,0.22600001096725464,1.0593007802963257,0.4064927399158478,26.13933753967285
clean,1,noisy_60,0,0.8920000195503235,0.414000004529953,0.4780000150203705,1.7992525100708008,0.24301695823669434,27.401464462280273
clean,1,noisy_60,1,0.8920000195503235,0.3919999897480011,0.5000000298023224,1.8473283052444458,0.2717794179916382,19.352895736694336
clean,1,noisy_60,2,0.8920000195503235,0.4320000112056732,0.46000000834465027,1.8734887838363647,0.2193295657634735,27.273746490478516
clean,1,noisy_60,3,0.8920000195503235,0.39399999380111694,0.49800002574920654,1.8350266218185425,0.26631730794906616,27.613536834716797
